Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Barbour-Hendrick Honda Greenville","3300 S Memorial Dr, Greenville, NC 27834, USA","(252) 558-0701","https://www.barbourhendrickhonda.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","","","https://maps.google.com/?cid=9673756294760349226",4.8,3522,"Greenville, NC"
"DriveTime Used Cars","3612 W Wendover Ave, Greensboro, NC 27407, USA","(336) 291-2370","https://www.drivetime.com/?reg=gso&source=local&vend=google&camn=12201&utm_content=website","","","https://maps.google.com/?cid=569647492892732348",4.8,3285,"Greensboro, NC"
"Coastal Kia","6115 Market St, Wilmington, NC 28405, USA","(910) 408-0100","https://www.coastalkia.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","pkoballa@coastalkia.com","pkoballa@coastalkia.com","https://maps.google.com/?cid=17709256658366786393",4.8,3181,"Wilmington, NC"
"Flow Toyota of Statesville","997 Folger Dr, Statesville, NC 28625, USA","(704) 872-2771","https://www.flowtoyotaofstatesville.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","","","https://maps.google.com/?cid=13452401693849139319",4.8,3114,"Huntersville, NC"
"Stevenson Hendrick Honda Jacksonville","2221 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 378-2388","https://www.stevensonhendrickhondajacksonville.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","hhj-sales@hendrickauto.com","hhj-sales@hendrickauto.com","https://maps.google.com/?cid=7786497763132225892",4.8,2893,"Jacksonville, NC"
"Jerry Hunt Supercenter of Salisbury","653 Bendix Dr, Salisbury, NC 28146, USA","(704) 325-9990","https://www.jerryhuntsupercenterofsalisbury.com/?utm_source=Google&utm_medium=organic&utm_campaign=Salisbury_GMB","","","https://maps.google.com/?cid=8932125368275107499",4.8,2859,"Salisbury, NC"
"Johnson Lexus of Durham","1013 Southpoint Autopark Blvd, Durham, NC 27713, USA","(919) 888-4876","https://www.johnsonlexusdurham.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","johnsonlexusofdurham@eleadtrack.net","johnsonlexusofdurham@eleadtrack.net","https://maps.google.com/?cid=6858424420074667232",4.8,2832,"Durham, NC"
"Hanna Cars Group","2421 Wake Forest Rd, Raleigh, NC 27608, USA","(919) 245-7277","https://www.hannacars.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=15566060840102974119",4.8,2799,"Raleigh, NC"
"Liberty Buick GMC","9028 E Independence Blvd, Matthews, NC 28105, USA","(704) 751-1814","https://www.clickliberty.com/","","","https://maps.google.com/?cid=8328322483847716561",4.8,2400,"Matthews, NC"
"Mercedes-Benz of Asheville","649 Airport Rd, Fletcher, NC 28732, USA","(828) 609-1500","https://www.mercedesbenzofasheville.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website","jackson@fieldsauto.com","jackson@fieldsauto.com","https://maps.google.com/?cid=16639622941284860439",4.8,2153,"Asheville, NC"
"Godspeed Motors Inc.","11881 Vance Davis Dr, Charlotte, NC 28269, USA","(704) 877-7500","http://www.godspeedmotors.com/","","","https://maps.google.com/?cid=10599642649567774214",4.8,2046,"Charlotte, NC"
"Frontline Motors Clayton","13513 US-70 BUS, Clayton, NC 27520, USA","(919) 390-1545","http://frontlinemotorsnc.com/","","","https://maps.google.com/?cid=6177681042841958289",4.8,1992,"Garner, NC"
"Flow Honda of Statesville","1003 Folger Dr, Statesville, NC 28625, USA","(704) 873-1891","https://www.flowhondastatesville.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","","","https://maps.google.com/?cid=5279885987709235632",4.8,1794,"Statesville, NC"
"Hendrick Cadillac Cary","101 Team Hendrick Way, Cary, NC 27511, USA","(919) 439-6644","https://www.hendrickcadillaccary.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","joshua.feldman@hendrickauto.com","joshua.feldman@hendrickauto.com","https://maps.google.com/?cid=10512596306732554849",4.8,1667,"Cary, NC"
"Oak Auto NC","308 E Bodenhamer St, Kernersville, NC 27284, USA","(336) 992-2522","http://www.oakautonc.com/","","","https://maps.google.com/?cid=10754795892888077807",4.8,1564,"Winston-Salem, NC"
"Uniworld Auto Sales","3512 Spring Garden St, Greensboro, NC 27407, USA","(336) 315-2336","http://uniworldautos.com/","","","https://maps.google.com/?cid=14117741079030756874",4.8,1233,"Greensboro, NC"
"Doug Henry Chevrolet Tarboro","809 W Wilson St, Tarboro, NC 27886, USA","(252) 823-3145","http://www.doughenrytarboro.com/","","","https://maps.google.com/?cid=7733441198525438652",4.8,1125,"Rocky Mount, NC"
"Sebar Inc.","2905 W Gate City Blvd, Greensboro, NC 27403, USA","(336) 926-8422","http://sebarautosales.com/","","","https://maps.google.com/?cid=6897639269800071316",4.8,1083,"Greensboro, NC"
"Formula Imports","7511 E Independence Blvd, Charlotte, NC 28227, USA","(980) 202-5890","https://www.formulaimports.com/","","","https://maps.google.com/?cid=8615410012752860181",4.8,961,"Charlotte, NC"
"Kings Auto Sales LLC","2301 Hendersonville Rd, Arden, NC 28704, USA","(828) 651-5464","https://www.kingsautosalesnc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button","sales@651king.com","sales@651king.com","https://maps.google.com/?cid=741832966240972853",4.8,936,"Asheville, NC"
"Flow Hyundai of Statesville","1015 Folger Dr, Statesville, NC 28625, USA","(980) 434-7200","https://www.flowhyundaistatesville.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","sales@flowhyundaistatesville.edealerhub.com","sales@flowhyundaistatesville.edealerhub.com; accessibility@hmausa.com","https://maps.google.com/?cid=9084734736063402949",4.8,760,"Statesville, NC"
"Real Steal Auto Sales & Repair Inc","1334 W Garrison Blvd #1350, Gastonia, NC 28052, USA","(704) 671-2444","https://www.realstealauto.com/","","","https://maps.google.com/?cid=15450120543135239433",4.8,756,"Gastonia, NC"
"Crown Auto Sales and Finance","1462 Ashley Rd, Charlotte, NC 28208, USA","(704) 395-8441","http://www.buyatcrown.com/","sales@buyatcrown.com","sales@buyatcrown.com","https://maps.google.com/?cid=3744898815650640848",4.8,746,"Charlotte, NC"
"Carolina Motor Company","902 E Chatham St, Cary, NC 27511, USA","(919) 481-4694","http://carolinamotorcompany.com/","","","https://maps.google.com/?cid=3477878218907188111",4.8,724,"Cary, NC"
"Peters Auto Mall North High Point","3037 N Main St, High Point, NC 27265, USA","(336) 791-4664","https://www.petersautomall.com/","","","https://maps.google.com/?cid=10906531148300996464",4.8,667,"High Point, NC"
"Apex Car & Truck Sales","308 N Salem St, Apex, NC 27502, USA","(919) 362-7783","http://www.apexcarandtrucksales.net/","","","https://maps.google.com/?cid=10167516960743691764",4.8,650,"Cary, NC"
"Colbert's Auto Outlet","2107 12th Ave NE, Hickory, NC 28601, USA","(828) 304-1262","http://www.colbertsautooutlet.com/","","","https://maps.google.com/?cid=10572675681191339072",4.8,645,"Hickory, NC"
"The New Carolina Cars.Org","345 Union Cemetery Rd SW, Concord, NC 28027, USA","(980) 248-1693","http://carolinacars.org/","lbrrholding@yahoo.com","lbrrholding@yahoo.com","https://maps.google.com/?cid=14026503732914774777",4.8,603,"Concord, NC"
"Prestige Motorworks LLC","631 Concord Pkwy N, Concord, NC 28027, USA","(704) 285-2507","https://www.prestigemotorworks.com/","","","https://maps.google.com/?cid=7424233377682398087",4.8,522,"Concord, NC"
"Cars & Beyond","2306 S Memorial Dr, Greenville, NC 27834, USA","(252) 888-3003","http://www.carsandbeyond.com/","","","https://maps.google.com/?cid=5081353865754111773",4.8,476,"Greenville, NC"
"HC Auto Sales","2408 Renfrow Rd, Raleigh, NC 27603, USA","(919) 809-8909","https://www.hcautosales.com/","","","https://maps.google.com/?cid=7608579298161952820",4.8,410,"Raleigh, NC"
"Xtreme Auto Sales North Carolina","1420 S Church St, Burlington, NC 27215, USA","(336) 270-5548","https://www.xtremeautosales1.com/","","","https://maps.google.com/?cid=7862529106175413978",4.8,293,"Burlington, NC"
"Charlotte Auto Group Inc","3836 W Hwy 74, Monroe, NC 28110, USA","(704) 796-6050","http://www.charlotteautogroup.com/","","","https://maps.google.com/?cid=14754402943947068902",4.8,275,"Indian Trail, NC"
"Lee's Auto Sales of Fayetteville INC","215 Meed Ct, Fayetteville, NC 28303, USA","(910) 920-2677","https://www.leesautosalesnc.com/?utm_source=googlemybusiness&utm_medium=organic","","","https://maps.google.com/?cid=13438184693118106651",4.8,268,"Fayetteville, NC"
"Carolina Car Connections","1823 Carolina Beach Rd, Wilmington, NC 28401, USA","(910) 465-1262","http://www.emranautosales.com/","","","https://maps.google.com/?cid=11384762170383084510",4.8,267,"Wilmington, NC"
"Web Autos","3211 W Hwy 74, Monroe, NC 28110, USA","(704) 289-8900","https://www.webautos.us/","","","https://maps.google.com/?cid=15509000170574008031",4.8,256,"Monroe, NC"
"T","406 US Hwy 70 SE, Hickory, NC 28602, USA","","http://tradingpostcars.com/","","","https://maps.google.com/?cid=8294116420192806054",4.8,230,"Hickory, NC"
"Moaven Motors","1426 S Miami Blvd, Durham, NC 27703, USA","(919) 937-2199","http://moavenmotors.com/","","","https://maps.google.com/?cid=4176765070215992530",4.8,201,"Durham, NC"
"Imotors","4336 N Roxboro St, Durham, NC 27704, USA","(919) 797-2424","https://www.iimotors.com/","","","https://maps.google.com/?cid=15714041762949006487",4.8,170,"Durham, NC"
"Wholesale Direct Auto","6017 Market St, Wilmington, NC 28405, USA","(833) 617-7823","https://www.wholesaledirectauto.com/","sales@wholesaledirectauto.com","sales@wholesaledirectauto.com","https://maps.google.com/?cid=17458851541352059056",4.8,164,"Wilmington, NC"
"Local Auto Sales & Consignments LLC","1520 Smokey Park Hwy, Candler, NC 28715, USA","(828) 633-6555","http://www.localautosalesnc.com/","","","https://maps.google.com/?cid=7513020910796901587",4.8,157,"Asheville, NC"
"All City Auto Sales","4007 Unionville - Indian Trail Rd W, Indian Trail, NC 28079, USA","(704) 882-0214","http://www.allcityauto.net/","","","https://maps.google.com/?cid=995012924526902570",4.8,152,"Indian Trail, NC"
"Edge Motors","412 E Plaza Dr, Mooresville, NC 28115, USA","(704) 663-0222","http://www.edgemotorsnc.com/","","","https://maps.google.com/?cid=8240970744279374480",4.8,146,"Mooresville, NC"
"Granmotor LLC","117 Manley Ave, Greensboro, NC 27407, USA","(336) 389-7790","https://www.granmotorllc.com/","","","https://maps.google.com/?cid=9584449200265914368",4.8,144,"Greensboro, NC"
"Monroe Motor Company","901 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 289-5578","http://www.monroemotorcompany.com/","","","https://maps.google.com/?cid=6414956013080328281",4.8,144,"Monroe, NC"
"Down East Auto","7808 Matthews-Mint Hill Rd, Mint Hill, NC 28227, USA","(980) 229-4644","http://www.downeastautonc.com/","","","https://maps.google.com/?cid=15562581559948444240",4.8,134,"Matthews, NC"
"Furrst Class Cars LLC","10321 Albemarle Rd, Charlotte, NC 28227, USA","(704) 595-7797","http://www.furrstclasscars.com/","","","https://maps.google.com/?cid=15839666517844067639",4.8,131,"Mint Hill, NC"
"Sparks Auto Sales Etc","4216 Charles Raper Jonas Hwy, Alexis, NC 28006, USA","(704) 617-8504","https://www.sparksautosalesetc.com/contact","","","https://maps.google.com/?cid=6777305327778751905",4.8,114,"Gastonia, NC"
"Crown Motor","8521 Currin Dr, Fuquay-Varina, NC 27526, USA","(919) 346-1111","https://www.crownmotornc.com/","","","https://maps.google.com/?cid=16109514541855032205",4.8,110,"Fuquay-Varina, NC"
"Ivey Motorcars Inc","2508 S Church St, Burlington, NC 27215, USA","(336) 584-9200","http://www.iveymotorcars.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","sales@iveymotorcars.com","sales@iveymotorcars.com","https://maps.google.com/?cid=3477218753605573818",4.8,102,"Burlington, NC"
"NC Auto Select","1990 Salisbury Hwy, Statesville, NC 28677, USA","(704) 380-3167","http://ncautoselect.com/","","","https://maps.google.com/?cid=7696689651876647217",4.8,86,"Statesville, NC"
"MC MOTORSPORTS INC","2110 Statesville Hwy, Mooresville, NC 28115, USA","(704) 746-3957","http://mcmotorsportsinc.com/","","","https://maps.google.com/?cid=1453944706361389210",4.8,83,"Mooresville, NC"
"Kyle's Auto Sales","2040 E Ridge Rd, Salisbury, NC 28144, USA","(704) 213-0169","http://kylesautosales.com/","","","https://maps.google.com/?cid=18019070166573566362",4.8,81,"Salisbury, NC"
"Ida Auto Sales","1221 W Webb Ave, Burlington, NC 27217, USA","(336) 693-3328","http://www.idaautosalesnc.com/","","","https://maps.google.com/?cid=101018935811064572",4.8,80,"Burlington, NC"
"Art Auto Sales LLC","2518 Nelda Dr STE M, Monroe, NC 28110, USA","(704) 774-9881","https://artautosales.org/","","","https://maps.google.com/?cid=9678800473087763399",4.8,79,"Indian Trail, NC"
"GREENS AUTO SOLUTIONS","2200 W English Rd, High Point, NC 27262, USA","(336) 355-8383","http://greensauto336.com/","","","https://maps.google.com/?cid=14547895252868873608",4.8,73,"High Point, NC"
"Modern American Classic cars, Inc.","1716 E Ozark Ave, Gastonia, NC 28054, USA","(704) 408-6522","http://www.maccautos.com/","","","https://maps.google.com/?cid=6545060296347119370",4.8,68,"Gastonia, NC"
"Triangle Automall","2108 W Webb Ave, Burlington, NC 27217, USA","(919) 348-3832","https://www.triangleautomall.net/","","","https://maps.google.com/?cid=925144690926382261",4.8,65,"Burlington, NC"
"Carolina Auto Brokers of Hickory","2759 US Hwy 70 SE, Hickory, NC 28602, USA","(828) 228-0667","http://cabofhky.com/","","","https://maps.google.com/?cid=14362301337456326589",4.8,63,"Hickory, NC"
"Winn Auto and Services LLC","2039 Shelton Ave, Statesville, NC 28677, USA","(704) 380-3072","http://winnautosales.com/","","","https://maps.google.com/?cid=3837513195880349674",4.8,57,"Statesville, NC"
"Noles Auto Sales","1312 W Garner Rd, Garner, NC 27529, USA","(919) 772-6968","https://www.nolesautosales.com/","","","https://maps.google.com/?cid=3783534681168123654",4.8,56,"Garner, NC"
"Cheatham & Cheatham Associates","642 W Main St, Sanford, NC 27332, USA","(919) 353-5157","http://www.cheathamandcheatham.com/","","","https://maps.google.com/?cid=18173493367902368640",4.8,51,"Sanford, NC"
"Lake Norman Auto Sports","7917 Commerce Dr, Denver, NC 28037, USA","(704) 966-1392","https://www.lknautosports.com/","","","https://maps.google.com/?cid=10832750784295244505",4.8,50,"Huntersville, NC"
"Cardinal Motors","3301 N Roxboro St, Durham, NC 27704, USA","(984) 837-7085","http://cardinalmotorsnc.com/","","","https://maps.google.com/?cid=10582135819556202460",4.8,46,"Durham, NC"
"Select Auto Sales","121 Roosevelt Blvd A, Havelock, NC 28532, USA","(252) 618-9202","https://www.selectautosalesnc.com/","","","https://maps.google.com/?cid=2165296117343617536",4.8,45,"New Bern, NC"
"PRIME CARS","3825 Reynolda Rd, Winston-Salem, NC 27106, USA","(336) 923-5200","http://www.primecarsnc.com/","","","https://maps.google.com/?cid=4646204246929996721",4.8,44,"Winston-Salem, NC"
"Genesis of New Bern","2910 US-70, New Bern, NC 28564, USA","(252) 637-0007","https://www.genesisofnewbern.com/?utm_source=organic&utm_medium=googlemybusiness","","","https://maps.google.com/?cid=4947324242746940107",4.8,37,"New Bern, NC"
"Motors On Main","1529 N Main St, Fuquay-Varina, NC 27526, USA","(919) 205-2618","https://motorsonmain.hamiltonautosales.com/","motorsonmain@gmail.com","motorsonmain@gmail.com; hamautos@gmail.com","https://maps.google.com/?cid=1322286525462917842",4.8,35,"Holly Springs, NC"
"Top Class Motors","10000 Albemarle Rd, Charlotte, NC 28227, USA","(704) 241-5994","https://www.topclassmotors.net/","","","https://maps.google.com/?cid=5341153910207037982",4.8,33,"Mint Hill, NC"
"KG Motors LLC","651 Community Dr, Goldsboro, NC 27530, USA","(919) 584-5728","https://www.facebook.com/kgmotorsnc","","","https://maps.google.com/?cid=5125280124393840707",4.8,25,"Goldsboro, NC"
"Premium Auto Market","701 Industrial Ave NE, Wilson, NC 27893, USA","(252) 281-1872","https://premiumautomarket.com/","","","https://maps.google.com/?cid=17314393258930178868",4.8,4,"Wilson, NC"
"Hendrick Toyota Apex","1210 Laura Village Rd, Apex, NC 27523, USA","(919) 897-2131","https://www.hendricktoyotaapex.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","","","https://maps.google.com/?cid=4095249540530206537",4.7,19005,"Cary, NC"
"Toyota of North Charlotte","13429 Statesville Rd, Huntersville, NC 28078, USA","(704) 875-9199","https://www.toyotaofnorthcharlotte.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","toyotaofnorthcharlotte@eleadtrack.net","toyotaofnorthcharlotte@eleadtrack.net","https://maps.google.com/?cid=2123605299758622393",4.7,11329,"Charlotte, NC"
"Rick Hendrick Toyota of Fayetteville","1969 Skibo Rd, Fayetteville, NC 28314, USA","(910) 498-0110","https://www.rickhendricktoyota.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","","","https://maps.google.com/?cid=1569095263561527036",4.7,11055,"Fayetteville, NC"
"Rick Hendrick City Chevrolet","5101 E Independence Blvd, Charlotte, NC 28212, USA","(980) 242-5621","https://www.citychevrolet.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","heather.drayton@hendrickauto.com","heather.drayton@hendrickauto.com","https://maps.google.com/?cid=13358401762754261206",4.7,7014,"Charlotte, NC"
